Fecha;temp_prom
2021-10-30;27,22916666666667
2021-10-31;23,11250000000000
2021-11-01;17,87500000000000
2021-11-02;19,04583333333333
2021-11-03;21,10833333333333
2021-11-04;23,35000000000000
2021-11-05;16,04166666666667
2021-11-06;17,33750000000000
2021-11-07;19,51666666666667
2021-11-08;22,06250000000000
2021-11-09;22,65416666666667
2021-11-10;22,51666666666667
2021-11-11;22,59583333333333
2021-11-12;22,22916666666667
2021-11-13;23,57500000000000
2021-11-14;20,81250000000000
2021-11-15;22,91250000000000
2021-11-16;18,27083333333333
2021-11-17;15,62500000000000
2021-11-18;18,02083333333333
2021-11-19;23,06666666666667
2021-11-20;24,45833333333333
2021-11-21;25,22916666666667
2021-11-22;26,45833333333333
2021-11-23;22,68333333333333
2021-11-24;25,45833333333333
2021-11-25;21,15833333333333
2021-11-26;23,75000000000000
2021-11-27;24,20434782608696
2021-11-28;18,72500000000000
2021-11-29;21,71666666666667
2021-11-30;22,41304347826087
2021-12-01;21,73750000000000
2021-12-02;23,20000000000000
2021-12-03;22,90000000000000
2021-12-04;21,93333333333333
2021-12-05;23,16666666666667
2021-12-06;23,77916666666667
2021-12-07;25,09583333333333
2021-12-08;24,42916666666667
2021-12-09;23,74583333333333
2021-12-10;22,27916666666667
2021-12-11;24,50416666666667
2021-12-12;22,80833333333333
2021-12-13;23,63333333333333
2021-12-14;22,60869565217391
2021-12-15;21,31250000000000
2021-12-16;23,20416666666667
2021-12-17;24,64583333333333
2021-12-18;26,11250000000000
2021-12-19;27,05000000000000
2021-12-20;28,17500000000000
2021-12-21;27,24583333333333
2021-12-22;27,14166666666667
2021-12-23;27,71739130434783
2021-12-24;27,88750000000000
2021-12-25;28,09166666666667
2021-12-26;26,74166666666667
2021-12-27;27,84583333333333
2021-12-28;29,56250000000000
2021-12-29;30,06086956521739
2021-12-30;28,17916666666667
2021-12-31;28,27083333333333
2022-01-01;23,44583333333333
2022-01-02;24,07916666666667
2022-01-03;27,96956521739130
2022-01-04;25,86250000000000
2022-01-05;23,26666666666667
2022-01-06;22,86666666666667
2022-01-07;25,15000000000000
2022-01-08;25,72083333333333
2022-01-09;26,93333333333333
2022-01-10;28,04347826086957
2022-01-11;30,42608695652174
2022-01-12;30,42500000000000
2022-01-13;32,33750000000000
2022-01-14;31,96250000000000
2022-01-15;32,89166666666667
2022-01-16;27,90833333333333
2022-01-17;24,45416666666667
2022-01-18;23,71250000000000
2022-01-19;25,05416666666667
2022-01-20;28,55416666666667
2022-01-21;30,20833333333333
2022-01-22;25,85000000000000
2022-01-23;23,50416666666667
2022-01-24;25,65416666666667
2022-01-25;25,94583333333333
2022-01-26;26,44166666666667
2022-01-27;19,88750000000000
2022-01-28;21,23333333333333
2022-01-29;23,66250000000000
2022-01-30;25,32500000000000
2022-01-31;23,80416666666667
2022-02-01;24,97916666666667
2022-02-02;27,68333333333333
2022-02-03;24,47500000000000
2022-02-04;22,72083333333333
2022-02-05;20,26666666666667
2022-02-06;18,91304347826087
2022-02-07;19,73333333333333
2022-02-08;21,42916666666667
2022-02-09;23,56250000000000
2022-02-10;25,95000000000000
2022-02-11;21,55000000000000
2022-02-12;17,70434782608696
2022-02-13;18,62916666666667
2022-02-14;22,31666666666667
2022-02-15;26,07083333333333
2022-02-16;28,32500000000000
2022-02-17;24,04583333333333
2022-02-18;22,90000000000000
2022-02-19;23,72916666666667
2022-02-20;22,46666666666667
2022-02-21;22,24583333333333
2022-02-22;23,51666666666667
2022-02-23;24,13750000000000
2022-02-24;22,69166666666667
2022-02-25;22,94166666666667
2022-02-26;27,05833333333333
2022-02-27;25,71666666666667
2022-02-28;23,35416666666667
2022-03-01;20,18333333333333
2022-03-02;22,42500000000000
2022-03-03;25,10000000000000
2022-03-04;23,83913043478261
2022-03-05;22,55000000000000
2022-03-06;23,58333333333333
2022-03-07;21,48750000000000
2022-03-08;20,87916666666667
2022-03-09;18,21250000000000
2022-03-10;20,09166666666667
2022-03-11;19,71666666666667
2022-03-12;18,65000000000000
2022-03-13;19,64583333333333
2022-03-14;20,86250000000000
2022-03-15;22,67500000000000
2022-03-16;22,87083333333333
2022-03-17;23,63043478260870
2022-03-18;17,50000000000000
2022-03-19;15,19583333333333
2022-03-20;17,27083333333333
2022-03-21;18,53750000000000
2022-03-22;21,07083333333333
2022-03-23;22,19166666666667
2022-03-24;14,91250000000000
2022-03-25;15,52083333333333
2022-03-26;19,17916666666667
2022-03-27;19,46250000000000
2022-03-28;21,44166666666667
2022-03-29;20,44166666666667
2022-03-30;12,61666666666667
2022-03-31;10,64166666666667
2022-04-01;12,72500000000000
2022-04-02;16,19166666666667
2022-04-03;18,00000000000000
2022-04-04;14,86666666666667
2022-04-05;16,43333333333333
2022-04-06;19,62916666666667
2022-04-07;21,40416666666667
2022-04-08;21,97916666666667
2022-04-09;22,60416666666667
2022-04-10;22,00000000000000
2022-04-11;18,99166666666667
2022-04-12;15,12916666666667
2022-04-13;13,87916666666667
2022-04-14;14,79583333333333
2022-04-15;15,49583333333333
2022-04-16;15,81304347826087
2022-04-17;16,88750000000000
2022-04-18;17,16666666666667
2022-04-19;17,97083333333333
2022-04-20;18,71250000000000
2022-04-21;16,88750000000000
2022-04-22;14,38333333333333
2022-04-23;13,50434782608696
2022-04-24;20,15833333333333
2022-04-25;22,39166666666667
2022-04-26;23,02083333333333
2022-04-27;17,28750000000000
2022-04-28;13,40416666666667
2022-04-29;10,10833333333333
2022-04-30;10,85833333333333
2022-05-01;12,27083333333333
2022-05-02;13,02916666666667
2022-05-03;11,39583333333333
2022-05-04;12,23333333333333
2022-05-05;14,69583333333333
2022-05-06;15,85416666666667
2022-05-07;16,67500000000000
2022-05-08;17,24166666666667
2022-05-09;14,43750000000000
2022-05-10;14,79583333333333
2022-05-11;13,54166666666667
2022-05-12;13,87083333333333
2022-05-13;14,53333333333333
2022-05-14;14,38636363636364
2022-05-15;11,86666666666667
2022-05-16;9,85000000000000
2022-05-17;10,51250000000000
2022-05-18;9,39166666666667
2022-05-19;8,33333333333333
2022-05-20;11,62500000000000
2022-05-21;13,27500000000000
2022-05-22;12,70416666666667
2022-05-23;15,32083333333333
2022-05-24;16,32916666666667
2022-05-25;12,41666666666667
2022-05-26;9,48750000000000
2022-05-27;12,87500000000000
2022-05-28;11,84166666666667
2022-05-29;9,07083333333333
2022-05-30;5,08333333333333
2022-05-31;5,46666666666667
2022-06-01;8,68333333333333
2022-06-02;9,07916666666667
2022-06-03;8,95000000000000
2022-06-04;9,72916666666667
2022-06-05;9,31250000000000
2022-06-06;10,19166666666667
2022-06-07;8,02916666666667
2022-06-08;6,77083333333333
2022-06-09;9,19130434782609
2022-06-10;5,68750000000000
2022-06-11;4,81666666666667
2022-06-12;10,33750000000000
2022-06-13;12,11250000000000
2022-06-14;11,95000000000000
2022-06-15;12,63750000000000
2022-06-16;11,20000000000000
2022-06-17;8,96956521739130
2022-06-18;6,68750000000000
2022-06-19;10,24166666666667
2022-06-20;9,86250000000000
2022-06-21;8,81666666666667
2022-06-22;7,72916666666667
2022-06-23;5,86250000000000
2022-06-24;10,77500000000000
2022-06-25;6,94166666666667
2022-06-26;8,38750000000000
2022-06-27;9,65833333333333
2022-06-28;11,97500000000000
2022-06-29;11,23750000000000
2022-06-30;10,35416666666667
2022-07-01;11,80833333333333
2022-07-02;9,55833333333333
2022-07-03;7,45833333333333
2022-07-04;12,56250000000000
2022-07-05;10,27916666666667
2022-07-06;12,94166666666667
2022-07-07;10,04583333333333
2022-07-08;8,01666666666667
2022-07-09;17,29583333333333
2022-07-10;17,08333333333333
2022-07-11;11,33750000000000
2022-07-12;6,07083333333333
2022-07-13;11,44166666666667
2022-07-14;11,96666666666667
2022-07-15;10,07916666666667
2022-07-16;7,73333333333333
2022-07-17;5,05000000000000
2022-07-18;8,77500000000000
2022-07-19;9,44583333333333
2022-07-20;12,47083333333333
2022-07-21;11,65416666666667
2022-07-22;12,80000000000000
2022-07-23;17,07500000000000
2022-07-24;17,37083333333333
2022-07-25;17,60833333333333
2022-07-26;21,39166666666667
2022-07-27;17,35416666666667
2022-07-28;11,91250000000000
2022-07-29;9,62083333333333
2022-07-30;13,00833333333333
2022-07-31;14,33750000000000
2022-08-01;13,79583333333333
2022-08-02;14,10833333333333
2022-08-03;12,29166666666667
2022-08-04;11,80416666666667
2022-08-05;9,32916666666667
2022-08-06;10,22916666666667
2022-08-07;12,50000000000000
2022-08-08;10,10000000000000
2022-08-09;10,83333333333333
2022-08-10;10,43333333333333
2022-08-11;11,31666666666667
2022-08-12;14,64166666666667
2022-08-13;17,16250000000000
2022-08-14;18,78750000000000
2022-08-15;14,75416666666667
2022-08-16;10,41250000000000
2022-08-17;11,48750000000000
2022-08-18;7,46250000000000
2022-08-19;6,75416666666667
2022-08-20;10,63333333333333
2022-08-21;10,57916666666667
2022-08-22;11,75000000000000
2022-08-23;14,78333333333333
2022-08-24;18,84166666666667
2022-08-25;20,67916666666667
2022-08-26;20,36666666666667
2022-08-27;17,50833333333333
2022-08-28;7,46250000000000
2022-08-29;9,03750000000000
2022-08-30;12,84166666666667
2022-08-31;18,02083333333333
2022-09-01;17,46666666666667
2022-09-02;12,97916666666667
2022-09-03;10,41666666666667
2022-09-04;12,77083333333333
2022-09-05;13,75416666666667
2022-09-06;14,74583333333333
2022-09-07;18,48333333333333
2022-09-08;17,26250000000000
2022-09-09;10,77500000000000
2022-09-10;9,97500000000000
2022-09-11;12,29166666666667
2022-09-12;12,87916666666667
2022-09-13;14,89166666666667
2022-09-14;15,58333333333333
2022-09-15;16,42916666666667
2022-09-16;18,16250000000000
2022-09-17;20,81250000000000
2022-09-18;17,00833333333333
2022-09-19;13,58333333333333
2022-09-20;10,35000000000000
2022-09-21;12,65833333333333
2022-09-22;13,41666666666667
2022-09-23;13,63750000000000
2022-09-24;17,14166666666667
2022-09-25;16,68333333333333
2022-09-26;16,44583333333333
2022-09-27;18,19166666666667
2022-09-28;17,74166666666667
2022-09-29;15,27500000000000
2022-09-30;16,42500000000000
2022-10-01;19,18750000000000
2022-10-02;20,02916666666667
2022-10-03;19,85833333333333
2022-10-04;17,84166666666667
2022-10-05;17,41250000000000
2022-10-06;17,57083333333333
2022-10-07;19,94166666666667
2022-10-08;16,60416666666667
2022-10-09;11,88750000000000
2022-10-10;15,17083333333333
2022-10-11;17,19583333333333
2022-10-12;20,39545454545454
2022-10-13;16,67916666666667
2022-10-14;12,67916666666667
